order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group,date_missing,is_return,is_promo
ORD-002665,2024-07-21,CUST-02912,cust-02912@lumenmail.com,Décor,3,19.1,0.1,Social,CA,,False,False,False
ORD-000404,2023-07-14,CUST-02981,cust-02981@lumenmail.com,Décor,1,8.05,0.0,Social,US,variant,False,False,False
ORD-008590,2023-11-17,,guest@lumenmail.com,Décor,1,188.59,0.05,Email,US,control,False,False,False
ORD-006905,2023-12-26,CUST-01474,cust-01474@lumenmail.com,Lighting,4,372.53,0.2,Organic,AU,control,False,False,False
ORD-004745,2023-08-20,CUST-00237,cust-00237@lumenmail.com,Lighting,5,21.0,0.0,,US,variant,False,False,False
ORD-005920,2024-05-01,CUST-00694,cust-00694@lumenmail.com,Décor,2,185.6,0.05,Social,CA,control,False,False,False
ORD-007998,2024-01-07,CUST-00015,cust-00015@lumenmail.com,Furniture,1,77.22,0.1,Paid Search,US,variant,False,False,False
ORD-005427,2023-09-02,CUST-00373,cust-00373@lumenmail.com,Accessories,1,6.48,0.05,Paid Search,UK,variant,False,False,False
ORD-005617,2024-10-12,CUST-00242,cust-00242@lumenmail.com,Furniture,1,53.38,0.25,Email,UK,,False,False,False
ORD-004887,2024-08-12,CUST-00035,cust-00035@lumenmail.com,Lighting,-1,32.78,0.1,Organic,US,,False,True,False
ORD-000907,2024-05-18,CUST-01082,cust-01082@lumenmail.com,Furniture,2,26.74,0.15,Organic,AU,control,False,False,False
ORD-003516,2023-09-07,CUST-01092,cust-01092@lumenmail.com,Lighting,1,50.48,0.05,Organic,CA,,False,False,False
ORD-009326,2023-05-09,CUST-01366,cust-01366@lumenmail.com,Outdoor,2,31.92,0.05,Organic,US,variant,False,False,False
ORD-003448,2023-12-26,CUST-02782,cust-02782@lumenmail.com,Lighting,2,80.93,0.2,Email,US,,False,False,False
ORD-005525,2024-06-02,,guest@lumenmail.com,Outdoor,1,109.25,0.0,Organic,UK,,False,False,False
ORD-004863,2024-01-11,CUST-01068,cust-01068@lumenmail.com,Lighting,1,167.72,0.1,Social,CA,,False,False,False
ORD-008077,2023-07-06,CUST-02257,cust-02257@lumenmail.com,Décor,1,34.11,0.1,Email,US,,False,False,False
ORD-003027,2023-10-18,CUST-01258,cust-01258@lumenmail.com,Lighting,4,138.63,0.2,Paid Search,US,variant,False,False,False
ORD-008315,2023-08-12,CUST-02666,cust-02666@lumenmail.com,Décor,1,99.33,0.15,Paid Search,US,variant,False,False,False
ORD-002991,2023-06-05,,guest@lumenmail.com,Lighting,7,172.67,0.0,Organic,UK,control,False,False,False
ORD-006461,2024-11-02,CUST-01105,cust-01105@lumenmail.com,Furniture,3,66.66,0.15,Paid Search,AU,,False,False,False
ORD-002978,2023-07-07,,guest@lumenmail.com,Outdoor,1,165.86,0.1,Email,US,variant,False,False,False
ORD-007686,2024-10-17,,guest@lumenmail.com,Furniture,1,249.9,0.05,Paid Search,US,variant,False,False,False
ORD-007862,2024-01-10,CUST-00760,cust-00760@lumenmail.com,Outdoor,1,32.38,0.0,Paid Search,UK,,False,False,False
ORD-003354,2023-06-23,CUST-01021,cust-01021@lumenmail.com,Outdoor,1,7.62,0.2,Paid Search,CA,,False,False,False
ORD-000888,2023-12-12,,guest@lumenmail.com,Furniture,1,95.92,0.0,Paid Search,CA,,False,False,False
ORD-004655,2024-11-23,CUST-01843,cust-01843@lumenmail.com,Lighting,1,13.67,0.1,Paid Search,US,control,False,False,False
ORD-001013,2023-07-21,CUST-00494,cust-00494@lumenmail.com,Lighting,1,208.64,0.0,Email,US,variant,False,False,False
ORD-002090,2024-06-14,CUST-01374,cust-01374@lumenmail.com,Décor,1,633.19,0.0,Email,US,control,False,False,False
ORD-009294,2024-04-05,CUST-02525,cust-02525@lumenmail.com,Décor,3,43.98,0.1,Paid Search,US,control,False,False,False
ORD-002407,2023-11-10,CUST-01889,cust-01889@lumenmail.com,Outdoor,2,62.6,0.0,Paid Search,ZZ,variant,False,False,False
ORD-002339,2024-10-26,CUST-02745,cust-02745@lumenmail.com,Outdoor,2,40.98,0.05,Email,US,,False,False,False
ORD-007718,2024-01-10,CUST-01179,cust-01179@lumenmail.com,Décor,2,162.04,0.05,Paid Search,CA,,False,False,False
ORD-000736,2023-12-17,CUST-00310,cust-00310@lumenmail.com,Décor,3,40.95,0.1,Paid Search,US,variant,False,False,False
ORD-009133,2024-10-28,CUST-00844,cust-00844@lumenmail.com,Furniture,2,29.38,0.05,Organic,CA,control,False,False,False
ORD-005685,2024-02-15,CUST-02352,cust-02352@lumenmail.com,Lighting,4,37.59,0.2,Organic,US,control,False,False,False
ORD-000090,2024-08-20,CUST-02719,cust-02719@lumenmail.com,Décor,1,83.33,0.05,Paid Search,US,control,False,False,False
ORD-005032,2023-06-23,CUST-02138,cust-02138@lumenmail.com,Lighting,1,497.41,0.1,Social,US,,False,False,False
ORD-006529,2024-07-04,CUST-00777,cust-00777@lumenmail.com,Furniture,4,186.28,0.1,Organic,US,variant,False,False,False
ORD-000507,2024-10-12,CUST-00954,cust-00954@lumenmail.com,Décor,5,11.35,0.0,Social,US,,False,False,False
ORD-005512,2024-03-22,CUST-02548,cust-02548@lumenmail.com,Lighting,1,53.25,0.25,Paid Search,US,variant,False,False,False
ORD-002236,2024-10-13,CUST-02707,cust-02707@lumenmail.com,Décor,1,48.13,0.05,Organic,US,control,False,False,False
ORD-007313,2024-03-09,CUST-02581,cust-02581@lumenmail.com,Furniture,1,83.8,0.0,Email,US,variant,False,False,False
ORD-003530,2024-06-20,CUST-02628,cust-02628@lumenmail.com,Lighting,6,98.23,0.05,Email,US,variant,False,False,False
ORD-004246,2024-12-29,CUST-01731,cust-01731@lumenmail.com,Accessories,3,174.71,0.1,Social,US,,False,False,False
ORD-002228,2024-07-27,CUST-02526,cust-02526@lumenmail.com,Décor,1,249.42,0.0,,US,variant,False,False,False
ORD-003131,2024-08-16,CUST-01186,cust-01186@lumenmail.com,Furniture,1,115.92,0.1,Email,US,,False,False,False
ORD-001411,2024-02-23,CUST-02429,cust-02429@lumenmail.com,Outdoor,5,195.27,0.0,Organic,CA,control,False,False,False
ORD-007166,2024-10-24,CUST-00273,cust-00273@lumenmail.com,Furniture,1,35.82,0.0,Email,US,control,False,False,False
ORD-003095,2024-04-30,CUST-01877,cust-01877@lumenmail.com,Lighting,2,43.0,0.15,Organic,US,,False,False,False
ORD-004860,2024-04-20,CUST-00826,cust-00826@lumenmail.com,Décor,2,179.52,0.1,Organic,CA,variant,False,False,False
ORD-004022,2024-07-11,CUST-01003,cust-01003@lumenmail.com,Lighting,2,479.49,0.1,Organic,UK,,False,False,False
ORD-004905,2024-12-11,,guest@lumenmail.com,Lighting,1,157.09,0.0,Organic,CA,,False,False,False
ORD-000265,2024-05-11,CUST-02539,cust-02539@lumenmail.com,Accessories,3,22.05,0.0,Paid Search,US,,False,False,False
ORD-008891,2024-03-30,CUST-00479,cust-00479@lumenmail.com,Décor,1,30.05,0.15,Email,US,control,False,False,False
ORD-003467,2024-08-09,CUST-02744,cust-02744@lumenmail.com,Lighting,6,60.21,0.2,Paid Search,US,variant,False,False,False
ORD-009480,2023-10-25,CUST-02578,cust-02578@lumenmail.com,Lighting,3,20.84,0.15,Social,UK,control,False,False,False
ORD-003350,2024-05-31,CUST-00696,cust-00696@lumenmail.com,Décor,3,730.22,0.0,Paid Search,US,,False,False,False
ORD-005131,2023-06-15,CUST-01523,cust-01523@lumenmail.com,Outdoor,2,5.72,0.1,Organic,CA,variant,False,False,False
ORD-008953,2024-05-12,CUST-01058,cust-01058@lumenmail.com,Lighting,7,116.87,0.05,Email,US,control,False,False,False
ORD-004586,2024-08-28,CUST-01934,cust-01934@lumenmail.com,Décor,1,33.68,0.05,Organic,US,variant,False,False,False
ORD-008123,2024-09-04,CUST-01675,cust-01675@lumenmail.com,Décor,1,515.41,0.15,Organic,US,variant,False,False,False
ORD-008404,2024-01-24,CUST-01695,cust-01695@lumenmail.com,Lighting,1,15.19,0.0,Paid Search,US,,False,False,False
ORD-007791,2023-06-05,CUST-02694,cust-02694@lumenmail.com,Accessories,-1,30.38,0.05,Paid Search,US,variant,False,True,False
ORD-007409,2024-06-29,CUST-00631,cust-00631@lumenmail.com,Décor,1,34.67,0.15,Paid Search,US,control,False,False,False
ORD-000673,2024-01-11,CUST-02765,cust-02765@lumenmail.com,Accessories,1,358.47,0.25,Organic,US,variant,False,False,False
ORD-003594,2023-12-13,CUST-00034,cust-00034@lumenmail.com,Furniture,3,117.7,0.0,Email,US,control,False,False,False
ORD-002766,2024-09-11,CUST-02925,cust-02925@lumenmail.com,Outdoor,1,89.87,0.05,Email,US,,False,False,False
ORD-005828,2023-07-16,CUST-01775,cust-01775@lumenmail.com,Furniture,2,94.35,0.05,Paid Search,US,control,False,False,False
ORD-006948,2024-05-15,CUST-01408,cust-01408@lumenmail.com,Lighting,1,188.06,0.0,Paid Search,US,,False,False,False
ORD-001600,2024-07-30,CUST-00874,cust-00874@lumenmail.com,Furniture,1,20.04,0.1,Paid Search,UK,,False,False,False
ORD-008321,2024-05-09,CUST-02449,cust-02449@lumenmail.com,Furniture,3,264.95,0.1,Paid Search,CA,,False,False,False
ORD-001019,2024-01-03,,guest@lumenmail.com,Lighting,2,105.74,0.1,Organic,US,variant,False,False,False
ORD-002792,2024-01-13,,guest@lumenmail.com,Lighting,1,232.79,0.0,Email,US,,False,False,False
ORD-002297,2023-10-08,CUST-02281,cust-02281@lumenmail.com,Lighting,2,104.15,0.0,Organic,US,,False,False,False
ORD-000144,2024-12-27,CUST-02448,cust-02448@lumenmail.com,Furniture,1,129.09,0.15,Organic,UK,control,False,False,False
ORD-006356,2024-03-16,CUST-01624,cust-01624@lumenmail.com,Lighting,2,249.55,0.1,Paid Search,UK,,False,False,False
ORD-005426,2023-08-11,CUST-02568,cust-02568@lumenmail.com,Décor,3,9.84,0.15,Email,US,variant,False,False,False
ORD-002198,2024-06-26,CUST-00141,cust-00141@lumenmail.com,Outdoor,2,24.01,0.05,Paid Search,US,control,False,False,False
ORD-000833,2023-08-31,CUST-01697,cust-01697@lumenmail.com,Outdoor,2,189.49,0.1,Email,US,,False,False,False
ORD-002459,2024-03-03,CUST-00084,cust-00084@lumenmail.com,Décor,7,229.66,0.0,Social,US,,False,False,False
ORD-003323,2024-06-06,,guest@lumenmail.com,Furniture,1,182.05,0.05,Email,US,control,False,False,False
ORD-003211,2024-11-10,,guest@lumenmail.com,Furniture,2,262.09,0.05,Social,ZZ,,False,False,False
ORD-002493,2024-05-04,CUST-02656,cust-02656@lumenmail.com,Furniture,3,40.21,0.0,Organic,US,variant,False,False,False
ORD-003333,2024-06-04,CUST-02992,cust-02992@lumenmail.com,Outdoor,1,294.21,0.0,Paid Search,US,control,False,False,False
ORD-000799,2024-06-26,CUST-01716,cust-01716@lumenmail.com,Lighting,3,423.88,0.1,Email,US,variant,False,False,False
ORD-000836,2023-08-20,CUST-01928,cust-01928@lumenmail.com,Furniture,3,197.54,0.05,Organic,US,variant,False,False,False
ORD-002479,2024-04-23,CUST-01063,cust-01063@lumenmail.com,Décor,1,164.15,0.05,Paid Search,US,,False,False,False
ORD-006539,2023-11-26,CUST-00948,cust-00948@lumenmail.com,Lighting,1,38.93,0.05,Email,CA,,False,False,False
ORD-004939,2024-10-13,CUST-00657,cust-00657@lumenmail.com,Accessories,1,26.21,0.15,Paid Search,UK,control,False,False,False
ORD-007444,2024-01-27,,guest@lumenmail.com,Furniture,1,169.45,0.05,Paid Search,AU,,False,False,False
ORD-006132,2024-01-07,CUST-00845,cust-00845@lumenmail.com,Décor,1,72.73,0.15,Organic,US,variant,False,False,False
ORD-002897,2023-09-14,CUST-02788,cust-02788@lumenmail.com,Accessories,1,163.33,0.0,Paid Search,US,,False,False,False
ORD-001070,2024-09-16,CUST-02905,cust-02905@lumenmail.com,Décor,4,361.78,0.15,Email,US,,False,False,False
ORD-004590,2023-07-06,CUST-01479,cust-01479@lumenmail.com,Outdoor,3,111.96,0.25,Email,US,variant,False,False,False
ORD-002812,2024-05-08,CUST-01172,cust-01172@lumenmail.com,Accessories,3,194.46,0.0,Organic,CA,variant,False,False,False
ORD-008937,2024-05-13,CUST-01031,cust-01031@lumenmail.com,Outdoor,1,112.5,0.15,Organic,CA,variant,False,False,False
ORD-006068,2024-03-01,CUST-02093,cust-02093@lumenmail.com,Décor,1,163.91,0.0,Paid Search,US,control,False,False,False
ORD-009586,2024-12-13,CUST-01875,cust-01875@lumenmail.com,Lighting,2,17.29,0.0,Paid Search,CA,variant,False,False,False
ORD-008669,2024-02-17,CUST-00964,cust-00964@lumenmail.com,Lighting,5,16.76,0.1,Paid Search,UK,control,False,False,False
ORD-001185,2024-05-09,CUST-00857,cust-00857@lumenmail.com,Lighting,2,298.16,0.0,Email,US,control,False,False,False
ORD-007546,2023-06-17,CUST-01949,cust-01949@lumenmail.com,Outdoor,1,54.71,0.0,Email,US,,False,False,False
ORD-003846,2024-01-28,CUST-00109,cust-00109@lumenmail.com,Outdoor,1,8.98,0.0,Paid Search,CA,variant,False,False,False
ORD-001768,2023-09-08,CUST-02879,cust-02879@lumenmail.com,Accessories,2,14.15,0.2,Paid Search,UK,control,False,False,False
ORD-004126,2024-02-07,CUST-00157,cust-00157@lumenmail.com,Lighting,2,67.2,0.25,Organic,CA,,False,False,False
ORD-008563,2023-11-06,CUST-00501,cust-00501@lumenmail.com,Furniture,3,95.66,0.1,Organic,US,,False,False,False
ORD-004837,2024-09-24,,guest@lumenmail.com,Lighting,3,65.74,0.0,Paid Search,US,control,False,False,False
ORD-005974,2023-09-13,CUST-02843,cust-02843@lumenmail.com,Lighting,1,148.43,0.05,Email,CA,,False,False,False
ORD-001154,2024-09-09,CUST-02692,cust-02692@lumenmail.com,Décor,1,46.37,0.15,Paid Search,US,control,False,False,False
ORD-004123,2023-08-09,CUST-02825,cust-02825@lumenmail.com,Lighting,2,88.0,0.15,Email,US,,False,False,False
ORD-008914,2023-08-19,CUST-01304,cust-01304@lumenmail.com,Décor,1,85.96,0.2,Paid Search,US,variant,False,False,False
ORD-004879,2024-04-16,CUST-01199,cust-01199@lumenmail.com,Lighting,1,14.48,0.0,Paid Search,US,variant,False,False,False
ORD-006110,2024-04-14,CUST-02938,cust-02938@lumenmail.com,Accessories,2,248.32,0.1,Email,US,,False,False,False
ORD-009383,2024-05-30,CUST-01431,cust-01431@lumenmail.com,Lighting,1,261.53,0.0,Paid Search,ZZ,,False,False,False
ORD-005626,2023-07-25,CUST-01939,cust-01939@lumenmail.com,Accessories,5,445.69,0.0,Organic,US,,False,False,False
ORD-008490,2024-08-24,CUST-00512,cust-00512@lumenmail.com,Lighting,2,103.48,0.0,,US,control,False,False,False
ORD-002449,2023-09-27,CUST-02338,cust-02338@lumenmail.com,Lighting,2,197.02,0.0,Email,US,variant,False,False,False
ORD-007127,2024-06-02,CUST-00411,cust-00411@lumenmail.com,Lighting,1,275.61,0.0,Email,US,control,False,False,False
ORD-001317,2024-12-20,CUST-00754,cust-00754@lumenmail.com,Outdoor,1,307.92,0.1,Organic,CA,,False,False,False
ORD-001416,2024-08-16,CUST-00075,cust-00075@lumenmail.com,Furniture,1,23.87,0.0,Organic,US,,False,False,False
ORD-009317,2024-09-18,CUST-00469,cust-00469@lumenmail.com,Outdoor,3,219.15,0.0,Paid Search,UK,variant,False,False,False
ORD-006872,2024-01-25,CUST-01528,cust-01528@lumenmail.com,Décor,3,305.14,0.05,Organic,US,variant,False,False,False
ORD-006220,2023-07-08,CUST-01954,cust-01954@lumenmail.com,Lighting,1,47.51,0.0,Email,US,,False,False,False
ORD-004536,2024-07-21,CUST-01342,cust-01342@lumenmail.com,Accessories,4,81.13,0.0,Email,ZZ,variant,False,False,False
ORD-001173,2024-08-05,CUST-02404,cust-02404@lumenmail.com,Accessories,4,357.63,0.1,Email,AU,,False,False,False
ORD-001438,2024-04-03,CUST-01609,cust-01609@lumenmail.com,Décor,3,400.13,0.0,Paid Search,CA,control,False,False,False
ORD-000724,2024-07-17,CUST-02321,cust-02321@lumenmail.com,Furniture,1,23.59,0.1,Organic,US,control,False,False,False
ORD-004620,2023-12-07,CUST-02614,cust-02614@lumenmail.com,Lighting,1,128.91,0.0,Organic,US,,False,False,False
ORD-005124,2024-09-18,CUST-00422,cust-00422@lumenmail.com,Outdoor,3,27.52,0.0,Organic,ZZ,control,False,False,False
ORD-007545,2024-04-08,CUST-02040,cust-02040@lumenmail.com,Furniture,2,89.65,0.0,Email,AU,variant,False,False,False
ORD-009199,2024-11-01,CUST-00631,cust-00631@lumenmail.com,Furniture,2,77.25,0.0,Email,US,variant,False,False,False
ORD-001800,2024-07-20,CUST-01655,cust-01655@lumenmail.com,Décor,3,124.91,0.2,Email,CA,control,False,False,False
ORD-001518,2024-07-27,CUST-00654,cust-00654@lumenmail.com,Décor,2,173.02,0.0,Organic,US,control,False,False,False
ORD-008453,2023-07-17,CUST-01763,cust-01763@lumenmail.com,Décor,2,90.51,0.0,Paid Search,CA,variant,False,False,False
ORD-003229,2023-11-25,,guest@lumenmail.com,Décor,-2,160.81,0.0,Paid Search,US,variant,False,True,False
ORD-003709,2023-07-10,CUST-00049,cust-00049@lumenmail.com,Furniture,1,148.23,0.2,Paid Search,US,control,False,False,False
ORD-000216,2024-05-05,,guest@lumenmail.com,Lighting,-1,83.62,0.1,Organic,US,control,False,True,False
ORD-006375,2023-07-05,,guest@lumenmail.com,Décor,1,29.55,0.05,Social,US,control,False,False,False
ORD-004636,2024-02-24,CUST-01403,cust-01403@lumenmail.com,Lighting,2,79.34,0.1,Social,ZZ,variant,False,False,False
ORD-002652,2024-06-28,CUST-02501,cust-02501@lumenmail.com,Lighting,4,26.65,0.05,Organic,US,variant,False,False,False
ORD-001710,2024-08-25,CUST-01746,cust-01746@lumenmail.com,Lighting,3,297.22,0.05,Organic,US,,False,False,False
ORD-008741,2023-08-26,CUST-00582,cust-00582@lumenmail.com,Décor,4,205.09,0.0,Email,US,,False,False,False
ORD-000542,2023-09-16,CUST-01479,cust-01479@lumenmail.com,Décor,2,749.46,0.05,Email,US,control,False,False,False
ORD-002300,2023-06-10,CUST-01962,cust-01962@lumenmail.com,Lighting,1,45.85,0.05,Paid Search,US,variant,False,False,False
ORD-003840,2023-07-28,CUST-02677,cust-02677@lumenmail.com,Lighting,4,39.53,0.15,Organic,US,variant,False,False,False
ORD-005765,2024-04-15,CUST-00127,cust-00127@lumenmail.com,Lighting,1,464.66,0.05,Organic,US,control,False,False,False
ORD-006373,2024-03-12,CUST-00019,cust-00019@lumenmail.com,Décor,2,45.21,0.0,Organic,US,control,False,False,False
ORD-009060,2023-10-18,CUST-02112,cust-02112@lumenmail.com,Furniture,1,29.42,0.1,Paid Search,US,variant,False,False,False
ORD-003657,2024-06-29,CUST-00630,cust-00630@lumenmail.com,Lighting,1,109.14,0.15,Email,UK,,False,False,False
ORD-005043,2023-02-10,CUST-00316,cust-00316@lumenmail.com,Lighting,1,229.4,0.0,Paid Search,US,control,False,False,False
ORD-003917,2023-11-11,CUST-01180,cust-01180@lumenmail.com,Lighting,1,62.3,0.0,Paid Search,US,control,False,False,False
ORD-002934,2024-11-27,,guest@lumenmail.com,Outdoor,1,51.68,0.0,Social,US,variant,False,False,False
ORD-006607,2023-10-26,CUST-01136,cust-01136@lumenmail.com,Décor,1,87.7,0.2,Paid Search,AU,control,False,False,False
ORD-004765,2024-04-26,CUST-00641,cust-00641@lumenmail.com,Décor,2,9.27,0.05,Email,US,control,False,False,False
ORD-001889,2024-04-14,CUST-02584,cust-02584@lumenmail.com,Lighting,5,617.6,0.05,Paid Search,AU,control,False,False,False
ORD-008196,2024-03-24,CUST-00896,cust-00896@lumenmail.com,Décor,1,423.37,0.0,Organic,US,control,False,False,False
ORD-005468,2023-12-23,CUST-00029,cust-00029@lumenmail.com,Décor,2,22.57,0.15,Organic,US,variant,False,False,False
ORD-002383,2024-05-10,CUST-02736,cust-02736@lumenmail.com,Furniture,1,187.19,0.1,Email,ZZ,control,False,False,False
ORD-005218,2024-02-07,CUST-00428,cust-00428@lumenmail.com,Lighting,1,158.19,0.2,Paid Search,US,control,False,False,False
ORD-009490,2024-03-04,,guest@lumenmail.com,Furniture,2,38.22,0.15,Email,ZZ,,False,False,False
ORD-001026,,CUST-01913,cust-01913@lumenmail.com,Décor,1,33.81,0.05,Organic,US,,True,False,False
ORD-004878,2024-10-24,CUST-02478,cust-02478@lumenmail.com,Décor,3,314.11,0.2,Email,CA,,False,False,False
ORD-001271,2024-09-20,CUST-02208,cust-02208@lumenmail.com,Lighting,1,31.86,0.25,Email,CA,variant,False,False,False
ORD-004028,2024-02-15,CUST-00893,cust-00893@lumenmail.com,Décor,2,46.57,0.05,Email,UK,variant,False,False,False
ORD-008706,2024-09-24,CUST-00003,cust-00003@lumenmail.com,Accessories,1,67.85,0.05,Paid Search,US,,False,False,False
ORD-000844,2024-02-01,,guest@lumenmail.com,Décor,7,57.43,0.1,Paid Search,US,,False,False,False
ORD-005929,2024-04-16,CUST-02179,cust-02179@lumenmail.com,Décor,2,28.25,0.05,Social,US,variant,False,False,False
ORD-003045,2024-08-23,CUST-01970,cust-01970@lumenmail.com,Lighting,7,21.78,0.0,Paid Search,UK,,False,False,False
ORD-001259,2024-12-18,CUST-02214,cust-02214@lumenmail.com,Lighting,2,345.6,0.1,,US,control,False,False,False
ORD-006572,2023-06-30,CUST-01751,cust-01751@lumenmail.com,Lighting,2,91.01,0.0,Organic,US,control,False,False,False
ORD-001397,2024-10-18,CUST-01408,cust-01408@lumenmail.com,Furniture,2,398.35,0.05,Email,US,,False,False,False
ORD-008632,2023-07-03,CUST-02827,cust-02827@lumenmail.com,Décor,1,113.6,0.2,Paid Search,US,,False,False,False
ORD-000124,2023-10-25,CUST-00337,cust-00337@lumenmail.com,Lighting,-2,121.74,0.1,Email,US,control,False,True,False
ORD-006840,2023-12-29,CUST-00524,cust-00524@lumenmail.com,Lighting,1,12.08,0.0,Organic,CA,control,False,False,False
ORD-000729,2024-01-18,CUST-02533,cust-02533@lumenmail.com,Décor,1,77.59,0.1,Paid Search,AU,,False,False,False
ORD-004718,2024-12-16,CUST-00382,cust-00382@lumenmail.com,Lighting,3,309.52,0.1,Organic,CA,control,False,False,False
ORD-006659,2023-12-27,CUST-02740,cust-02740@lumenmail.com,Décor,1,82.93,0.0,Organic,US,,False,False,False
ORD-009423,2023-12-17,CUST-01166,cust-01166@lumenmail.com,Lighting,3,39.37,0.25,Organic,US,,False,False,False
ORD-008128,2024-05-24,CUST-00769,cust-00769@lumenmail.com,Furniture,1,9.52,0.05,Paid Search,CA,control,False,False,False
ORD-002008,2024-06-13,CUST-00106,cust-00106@lumenmail.com,Décor,1,69.52,0.0,Paid Search,UK,variant,False,False,False
ORD-000653,2023-09-30,CUST-02557,cust-02557@lumenmail.com,Lighting,2,44.03,0.2,,US,,False,False,False
ORD-007392,2023-08-08,CUST-00420,cust-00420@lumenmail.com,Décor,1,51.09,0.0,Social,US,control,False,False,False
ORD-001183,2024-01-17,CUST-00593,cust-00593@lumenmail.com,Furniture,1,100.52,0.2,Email,UK,control,False,False,False
ORD-001229,2024-01-31,CUST-01717,cust-01717@lumenmail.com,Lighting,2,80.85,0.0,Social,ZZ,control,False,False,False
ORD-007750,2024-05-27,CUST-01534,cust-01534@lumenmail.com,Furniture,1,10.91,0.1,Email,UK,,False,False,False
ORD-002490,2024-02-13,CUST-01991,cust-01991@lumenmail.com,Accessories,5,82.93,0.05,Email,US,,False,False,False
ORD-003807,2024-07-19,CUST-01208,cust-01208@lumenmail.com,Accessories,1,362.05,0.0,Social,US,,False,False,False
ORD-007187,2024-06-26,CUST-01633,cust-01633@lumenmail.com,Accessories,6,23.47,0.0,Email,US,,False,False,False
ORD-007513,2024-07-31,CUST-01571,cust-01571@lumenmail.com,Décor,1,17.35,0.0,Social,AU,,False,False,False
ORD-004430,2024-08-05,CUST-02858,cust-02858@lumenmail.com,Lighting,2,70.43,0.05,Paid Search,US,control,False,False,False
ORD-000867,2024-05-07,CUST-01798,cust-01798@lumenmail.com,Lighting,1,196.1,0.0,,US,variant,False,False,False
ORD-001603,2023-07-13,CUST-01398,cust-01398@lumenmail.com,Lighting,3,6.98,0.15,Paid Search,UK,,False,False,False
ORD-000803,2024-04-14,CUST-01201,cust-01201@lumenmail.com,Furniture,2,46.13,0.15,Email,US,control,False,False,False
ORD-002284,2024-05-30,,guest@lumenmail.com,Accessories,1,30.51,0.1,Email,US,,False,False,False
ORD-000214,2024-01-21,CUST-02648,cust-02648@lumenmail.com,Décor,3,35.52,0.1,Email,US,,False,False,False
ORD-006503,2024-08-17,CUST-00258,cust-00258@lumenmail.com,Décor,4,171.77,0.0,Organic,US,control,False,False,False
ORD-007919,2023-08-26,CUST-02052,cust-02052@lumenmail.com,Outdoor,7,8.75,0.2,Organic,US,control,False,False,False
ORD-004882,2024-01-06,CUST-02165,cust-02165@lumenmail.com,Accessories,3,21.33,0.1,Social,US,control,False,False,False
ORD-001803,2024-07-11,CUST-02432,cust-02432@lumenmail.com,Lighting,3,344.53,0.0,Email,US,,False,False,False
ORD-002841,2024-12-16,CUST-01204,cust-01204@lumenmail.com,Accessories,1,360.45,0.0,Email,ZZ,control,False,False,False
ORD-000519,2024-01-08,CUST-02330,cust-02330@lumenmail.com,Furniture,2,472.32,0.0,Paid Search,US,control,False,False,False
ORD-009474,2023-07-25,CUST-01625,cust-01625@lumenmail.com,Furniture,1,153.2,0.0,Social,US,control,False,False,False
ORD-002230,2024-09-07,CUST-01922,cust-01922@lumenmail.com,Outdoor,-2,13.24,0.0,Paid Search,US,variant,False,True,False
ORD-008659,2024-07-06,CUST-00793,cust-00793@lumenmail.com,Furniture,2,371.53,0.0,Paid Search,US,control,False,False,False
ORD-002983,2023-10-22,,guest@lumenmail.com,Décor,1,118.26,0.0,Organic,ZZ,variant,False,False,False
ORD-001986,2024-10-08,CUST-01471,cust-01471@lumenmail.com,Lighting,1,13.44,0.1,Social,CA,,False,False,False
ORD-004377,2024-10-23,CUST-00673,cust-00673@lumenmail.com,Lighting,1,35.61,0.0,Email,US,control,False,False,False
ORD-008068,2024-10-01,CUST-01201,cust-01201@lumenmail.com,Lighting,4,6.88,0.25,Organic,CA,variant,False,False,False
ORD-003767,2023-08-14,CUST-02714,cust-02714@lumenmail.com,Lighting,1,194.13,0.0,Paid Search,US,control,False,False,False
ORD-006215,2024-09-01,CUST-00328,cust-00328@lumenmail.com,Furniture,1,6.77,0.0,Email,US,,False,False,False
ORD-005564,2024-01-02,CUST-01145,cust-01145@lumenmail.com,Lighting,3,155.96,0.1,Email,US,,False,False,False
ORD-009029,2024-02-08,CUST-02488,cust-02488@lumenmail.com,Décor,1,58.33,0.15,,CA,variant,False,False,False
ORD-009577,2024-02-18,CUST-00820,cust-00820@lumenmail.com,Décor,6,364.71,0.0,Paid Search,CA,variant,False,False,False
ORD-001101,2024-11-02,CUST-01263,cust-01263@lumenmail.com,Lighting,2,41.78,0.0,Paid Search,US,,False,False,False
ORD-005514,2024-10-30,CUST-02143,cust-02143@lumenmail.com,Lighting,5,9.59,0.2,Organic,US,,False,False,False
ORD-008594,2023-09-13,CUST-01910,cust-01910@lumenmail.com,Outdoor,2,85.49,0.25,Email,US,variant,False,False,False
ORD-009493,2023-11-28,CUST-01439,cust-01439@lumenmail.com,Outdoor,3,222.93,0.1,Paid Search,US,variant,False,False,False
ORD-002636,2024-03-09,CUST-02353,cust-02353@lumenmail.com,Furniture,2,36.56,0.0,Organic,US,,False,False,False
ORD-007065,2024-06-12,,guest@lumenmail.com,Décor,1,292.26,0.0,Paid Search,US,control,False,False,False
