order_id,order_date,customer_id,customer_email,product_category,quantity,unit_price,discount_pct,channel,country,experiment_group,date_missing,is_return,is_promo
ORD-008383,2024-05-23,CUST-00449,cust-00449@lumenmail.com,Décor,3,30.61,0.0,Email,US,,False,False,False
ORD-004569,2024-12-20,CUST-01933,cust-01933@lumenmail.com,Furniture,1,34.65,0.2,Social,US,,False,False,False
ORD-001978,2024-05-24,,guest@lumenmail.com,Décor,1,617.0,0.0,Social,US,control,False,False,False
ORD-009316,2023-12-27,CUST-02189,cust-02189@lumenmail.com,Décor,1,38.06,0.05,Social,US,control,False,False,False
ORD-007187,2024-04-24,CUST-01110,cust-01110@lumenmail.com,Décor,1,6.66,0.1,Paid Search,ZZ,control,False,False,False
ORD-000001,2024-07-04,CUST-02274,cust-02274@lumenmail.com,Furniture,2,192.14,0.25,Social,UK,,False,False,False
ORD-004704,2024-07-02,CUST-00633,cust-00633@lumenmail.com,Décor,1,98.07,0.0,Paid Search,US,,False,False,False
ORD-009177,2023-11-04,CUST-00891,cust-00891@lumenmail.com,Furniture,1,49.9,0.05,Social,US,variant,False,False,False
ORD-006380,2024-04-21,CUST-01575,cust-01575@lumenmail.com,Lighting,6,191.52,0.2,Organic,US,control,False,False,False
ORD-001606,2024-01-08,CUST-00349,cust-00349@lumenmail.com,Lighting,2,111.54,0.2,Email,US,variant,False,False,False
ORD-006706,2023-09-08,CUST-02550,cust-02550@lumenmail.com,Décor,6,73.12,0.25,Social,US,,False,False,False
ORD-003638,2023-09-03,CUST-01074,cust-01074@lumenmail.com,Outdoor,4,46.72,0.0,Organic,US,,False,False,False
ORD-001482,2024-12-26,CUST-00868,cust-00868@lumenmail.com,Furniture,1,376.86,0.05,Paid Search,US,variant,False,False,False
ORD-005693,2024-11-08,CUST-01443,cust-01443@lumenmail.com,Décor,7,12.13,0.0,Organic,US,variant,False,False,False
ORD-007013,2023-07-15,CUST-00091,cust-00091@lumenmail.com,Outdoor,3,29.3,0.0,Paid Search,US,control,False,False,False
ORD-007524,2024-07-26,CUST-02585,cust-02585@lumenmail.com,Furniture,2,7.9,0.15,Email,US,,False,False,False
ORD-007464,2024-07-23,CUST-01550,cust-01550@lumenmail.com,Lighting,3,37.79,0.0,Paid Search,US,,False,False,False
ORD-003657,2024-04-23,CUST-00243,cust-00243@lumenmail.com,Décor,2,78.61,0.2,Organic,US,control,False,False,False
ORD-001491,2024-02-01,CUST-00651,cust-00651@lumenmail.com,Furniture,2,0.0,0.05,Paid Search,US,control,False,False,True
ORD-009413,2024-05-07,CUST-01803,cust-01803@lumenmail.com,Lighting,2,758.32,0.1,Paid Search,US,variant,False,False,False
ORD-000086,2024-05-10,CUST-00647,cust-00647@lumenmail.com,Décor,7,75.2,0.05,Social,CA,,False,False,False
ORD-007809,2023-12-26,CUST-01673,cust-01673@lumenmail.com,Lighting,2,175.49,0.15,Social,US,,False,False,False
ORD-002193,2023-06-09,CUST-01129,cust-01129@lumenmail.com,Lighting,1,193.8,0.05,Social,US,,False,False,False
ORD-008203,2024-01-14,CUST-00660,cust-00660@lumenmail.com,Lighting,1,76.78,0.0,Email,UK,,False,False,False
ORD-006982,2024-10-23,CUST-01915,cust-01915@lumenmail.com,Décor,1,68.52,0.0,Paid Search,CA,variant,False,False,False
ORD-007104,2023-06-06,CUST-01895,cust-01895@lumenmail.com,Décor,7,6.42,0.25,Email,US,variant,False,False,False
ORD-007958,2024-03-30,,guest@lumenmail.com,Décor,3,111.22,0.25,Paid Search,US,,False,False,False
ORD-004666,2023-07-16,CUST-00210,cust-00210@lumenmail.com,Accessories,1,94.23,0.0,Paid Search,US,control,False,False,False
ORD-006268,2024-07-21,CUST-01897,cust-01897@lumenmail.com,Outdoor,1,37.41,0.0,Social,US,,False,False,False
ORD-007937,2024-01-15,CUST-00915,cust-00915@lumenmail.com,Lighting,1,68.5,0.0,Paid Search,US,control,False,False,False
ORD-006813,2023-06-05,CUST-01558,cust-01558@lumenmail.com,Furniture,1,42.98,0.0,Organic,CA,,False,False,False
ORD-002808,2023-12-05,CUST-02527,cust-02527@lumenmail.com,Furniture,5,39.85,0.1,Social,US,variant,False,False,False
ORD-007257,2023-02-10,CUST-00660,cust-00660@lumenmail.com,Furniture,3,98.72,0.0,Email,AU,variant,False,False,False
ORD-000930,2024-03-13,CUST-02369,cust-02369@lumenmail.com,Furniture,6,304.75,0.0,Email,US,variant,False,False,False
ORD-003246,2024-08-24,CUST-02552,cust-02552@lumenmail.com,Lighting,1,33.63,0.0,Organic,UK,,False,False,False
ORD-008819,2024-09-13,CUST-02601,cust-02601@lumenmail.com,Furniture,3,36.48,0.05,Email,US,control,False,False,False
ORD-000091,2024-06-08,CUST-02657,cust-02657@lumenmail.com,Lighting,1,96.34,0.15,Organic,US,variant,False,False,False
ORD-006937,2024-09-23,CUST-01204,cust-01204@lumenmail.com,Lighting,2,77.68,0.05,Paid Search,US,control,False,False,False
ORD-005719,2024-11-30,CUST-00880,cust-00880@lumenmail.com,Furniture,2,85.84,0.0,Organic,UK,control,False,False,False
ORD-002720,2023-07-08,CUST-02325,cust-02325@lumenmail.com,Décor,1,19.16,0.05,Organic,US,variant,False,False,False
ORD-004929,2023-07-23,CUST-01421,cust-01421@lumenmail.com,Lighting,3,187.78,0.05,Paid Search,UK,variant,False,False,False
ORD-008330,2024-11-25,CUST-00098,cust-00098@lumenmail.com,Lighting,1,49.78,0.0,Paid Search,US,control,False,False,False
ORD-003584,2024-01-19,CUST-01170,cust-01170@lumenmail.com,Accessories,2,93.06,0.2,Paid Search,US,control,False,False,False
ORD-007033,2024-10-13,CUST-02196,cust-02196@lumenmail.com,Décor,2,153.96,0.0,Organic,ZZ,,False,False,False
ORD-005068,2024-03-05,CUST-01060,cust-01060@lumenmail.com,Accessories,1,167.12,0.0,Email,US,,False,False,False
ORD-008630,2023-12-25,CUST-00585,cust-00585@lumenmail.com,Décor,1,442.79,0.1,Paid Search,US,,False,False,False
ORD-007533,2023-12-27,CUST-00642,cust-00642@lumenmail.com,Lighting,2,318.94,0.1,Organic,CA,variant,False,False,False
ORD-002584,2023-08-07,CUST-00977,cust-00977@lumenmail.com,Furniture,2,58.3,0.05,Organic,US,variant,False,False,False
ORD-009077,2023-09-20,CUST-00180,cust-00180@lumenmail.com,Décor,1,790.03,0.1,Organic,US,,False,False,False
ORD-004028,2024-08-18,CUST-00944,cust-00944@lumenmail.com,Décor,4,50.1,0.05,Paid Search,CA,,False,False,False
ORD-002694,2023-08-12,CUST-00095,cust-00095@lumenmail.com,Lighting,1,704.45,0.0,Email,US,control,False,False,False
ORD-003305,2023-11-15,CUST-00736,cust-00736@lumenmail.com,Décor,2,196.31,0.0,Paid Search,US,,False,False,False
ORD-009374,2023-12-02,CUST-01887,cust-01887@lumenmail.com,Furniture,3,58.39,0.05,Paid Search,UK,control,False,False,False
ORD-001452,2024-06-08,CUST-00528,cust-00528@lumenmail.com,Décor,1,12.6,0.0,Paid Search,US,variant,False,False,False
ORD-005626,2023-07-11,CUST-00741,cust-00741@lumenmail.com,Lighting,2,7.5,0.05,Social,US,variant,False,False,False
ORD-003804,2023-11-20,CUST-00947,cust-00947@lumenmail.com,Lighting,3,9.3,0.0,Paid Search,US,,False,False,False
ORD-001042,2024-04-28,CUST-00326,cust-00326@lumenmail.com,Outdoor,2,54.53,0.0,Social,US,control,False,False,False
ORD-000317,2023-11-26,CUST-01055,cust-01055@lumenmail.com,Furniture,5,63.15,0.15,Email,CA,variant,False,False,False
ORD-000134,2023-11-06,CUST-02569,cust-02569@lumenmail.com,Lighting,1,24.43,0.0,Paid Search,US,variant,False,False,False
ORD-008918,2023-10-27,CUST-00730,cust-00730@lumenmail.com,Furniture,1,5.51,0.15,Paid Search,US,,False,False,False
ORD-002811,2023-11-19,CUST-00673,cust-00673@lumenmail.com,Lighting,1,63.52,0.0,Paid Search,CA,control,False,False,False
ORD-002281,2024-07-19,CUST-01646,cust-01646@lumenmail.com,Lighting,3,112.15,0.1,Email,US,control,False,False,False
ORD-009439,2024-09-02,CUST-02497,cust-02497@lumenmail.com,Lighting,3,47.64,0.0,Paid Search,UK,,False,False,False
ORD-001858,2023-09-21,CUST-02865,cust-02865@lumenmail.com,Décor,1,317.96,0.15,Organic,UK,control,False,False,False
ORD-003235,2023-09-30,CUST-02018,cust-02018@lumenmail.com,Accessories,2,98.85,0.0,Paid Search,AU,control,False,False,False
ORD-003208,2023-08-23,CUST-00963,cust-00963@lumenmail.com,Lighting,2,91.38,0.05,Paid Search,AU,,False,False,False
ORD-007969,2024-12-22,CUST-01215,cust-01215@lumenmail.com,Furniture,-4,290.91,0.0,Paid Search,US,,False,True,False
ORD-004633,2024-10-05,,guest@lumenmail.com,Furniture,2,0.0,0.05,Organic,UK,,False,False,True
ORD-004177,2023-07-26,CUST-01502,cust-01502@lumenmail.com,Lighting,2,29.47,0.05,Email,UK,variant,False,False,False
ORD-004645,2023-10-27,,guest@lumenmail.com,Lighting,6,43.99,0.0,Organic,US,variant,False,False,False
ORD-001314,2024-05-17,CUST-02504,cust-02504@lumenmail.com,Lighting,3,279.65,0.1,Organic,US,variant,False,False,False
ORD-003996,2023-12-20,CUST-00610,cust-00610@lumenmail.com,Décor,2,58.36,0.0,Paid Search,US,,False,False,False
ORD-002188,2023-06-13,CUST-00481,cust-00481@lumenmail.com,Outdoor,2,117.58,0.1,Organic,US,control,False,False,False
ORD-002252,2023-10-20,CUST-01524,cust-01524@lumenmail.com,Outdoor,2,125.12,0.0,Email,US,,False,False,False
ORD-008795,2024-05-25,CUST-00548,cust-00548@lumenmail.com,Décor,2,32.8,0.0,Email,CA,,False,False,False
ORD-003269,2023-12-31,CUST-02186,cust-02186@lumenmail.com,Décor,2,87.23,0.0,Email,US,variant,False,False,False
ORD-001044,2024-08-03,CUST-02773,cust-02773@lumenmail.com,Lighting,1,140.75,0.2,Organic,US,variant,False,False,False
ORD-005755,2024-03-06,CUST-02946,cust-02946@lumenmail.com,Lighting,1,54.97,0.0,Social,UK,control,False,False,False
ORD-008448,2023-11-09,CUST-02993,cust-02993@lumenmail.com,Décor,1,355.37,0.0,Organic,US,variant,False,False,False
ORD-002103,2024-07-20,CUST-02048,cust-02048@lumenmail.com,Lighting,1,112.29,0.15,Paid Search,CA,control,False,False,False
ORD-003543,2024-11-18,CUST-01853,cust-01853@lumenmail.com,Outdoor,-2,237.05,0.05,Paid Search,US,control,False,True,False
ORD-005327,2023-07-04,,guest@lumenmail.com,Décor,1,139.1,0.05,Paid Search,US,variant,False,False,False
ORD-007992,2024-05-16,CUST-00517,cust-00517@lumenmail.com,Furniture,6,37.83,0.05,Email,US,control,False,False,False
ORD-009004,2023-09-19,CUST-01273,cust-01273@lumenmail.com,Lighting,2,305.96,0.0,Email,US,control,False,False,False
ORD-008031,2023-11-24,CUST-01637,cust-01637@lumenmail.com,Lighting,2,28.35,0.1,,CA,,False,False,False
ORD-007832,2023-08-08,CUST-02531,cust-02531@lumenmail.com,Décor,2,13.5,0.0,Paid Search,CA,,False,False,False
ORD-001637,2023-03-12,CUST-00773,cust-00773@lumenmail.com,Lighting,1,110.8,0.0,Email,US,,False,False,False
ORD-002981,2024-08-22,CUST-02656,cust-02656@lumenmail.com,Décor,2,0.0,0.0,Paid Search,US,,False,False,True
ORD-000518,2023-09-02,CUST-02204,cust-02204@lumenmail.com,Accessories,2,106.59,0.1,Paid Search,US,variant,False,False,False
ORD-003259,2023-06-26,CUST-01447,cust-01447@lumenmail.com,Outdoor,2,311.73,0.0,Email,UK,,False,False,False
ORD-002383,2023-06-10,CUST-00838,cust-00838@lumenmail.com,Décor,7,24.51,0.15,Paid Search,US,control,False,False,False
ORD-002493,2024-02-27,CUST-00198,cust-00198@lumenmail.com,Furniture,3,261.24,0.0,Social,US,,False,False,False
ORD-000975,2024-05-20,CUST-00227,cust-00227@lumenmail.com,Lighting,1,142.54,0.0,Social,CA,,False,False,False
ORD-001579,2024-01-25,CUST-01288,cust-01288@lumenmail.com,Lighting,2,16.88,0.05,Paid Search,UK,,False,False,False
ORD-004403,2024-12-13,CUST-02917,cust-02917@lumenmail.com,Décor,1,391.39,0.0,Paid Search,US,variant,False,False,False
ORD-000854,2024-05-25,CUST-01023,cust-01023@lumenmail.com,Furniture,2,179.21,0.0,Email,UK,control,False,False,False
ORD-003284,2024-11-07,CUST-00725,cust-00725@lumenmail.com,Décor,6,42.03,0.0,Paid Search,CA,,False,False,False
ORD-000901,2023-12-11,CUST-02414,cust-02414@lumenmail.com,Décor,2,14.49,0.0,Paid Search,US,variant,False,False,False
ORD-000942,2024-06-18,,guest@lumenmail.com,Furniture,1,6.29,0.0,,CA,,False,False,False
ORD-008509,2024-11-13,,guest@lumenmail.com,Lighting,2,192.31,0.0,Organic,US,,False,False,False
ORD-003205,2024-01-10,CUST-02495,cust-02495@lumenmail.com,Lighting,1,24.34,0.0,Email,US,,False,False,False
ORD-007291,2024-07-26,CUST-00097,cust-00097@lumenmail.com,Lighting,1,54.52,0.0,Email,US,variant,False,False,False
ORD-006881,2024-11-28,CUST-02264,cust-02264@lumenmail.com,Furniture,2,177.99,0.0,Organic,UK,,False,False,False
ORD-000909,2024-10-31,CUST-02096,cust-02096@lumenmail.com,Lighting,3,62.24,0.0,Paid Search,AU,control,False,False,False
ORD-003508,2024-04-18,CUST-00617,cust-00617@lumenmail.com,Outdoor,6,44.4,0.0,,US,,False,False,False
ORD-009368,2023-08-15,CUST-02416,cust-02416@lumenmail.com,Lighting,2,52.25,0.1,Paid Search,US,control,False,False,False
ORD-009448,2024-12-11,,guest@lumenmail.com,Décor,2,96.29,0.15,Social,US,control,False,False,False
ORD-005195,2024-01-26,CUST-02934,cust-02934@lumenmail.com,Lighting,3,134.83,0.0,Email,US,control,False,False,False
ORD-009457,2024-03-30,CUST-02144,cust-02144@lumenmail.com,Décor,3,35.16,0.05,Paid Search,US,control,False,False,False
ORD-005733,2024-07-29,CUST-01700,cust-01700@lumenmail.com,Furniture,1,90.5,0.15,Email,US,,False,False,False
ORD-003920,2023-12-30,CUST-01335,cust-01335@lumenmail.com,Décor,1,793.82,0.1,Social,UK,control,False,False,False
ORD-004766,2024-05-05,CUST-01228,cust-01228@lumenmail.com,Furniture,1,147.25,0.2,Email,US,variant,False,False,False
ORD-004809,2024-12-03,CUST-01897,cust-01897@lumenmail.com,Outdoor,3,9.9,0.0,Social,UK,,False,False,False
ORD-000489,2023-11-16,CUST-02922,cust-02922@lumenmail.com,Furniture,1,761.64,0.15,Email,US,,False,False,False
ORD-006962,2024-01-14,CUST-01603,cust-01603@lumenmail.com,Lighting,1,41.55,0.15,Paid Search,US,control,False,False,False
ORD-006870,2023-12-30,CUST-02834,cust-02834@lumenmail.com,Lighting,2,136.37,0.0,Email,US,,False,False,False
ORD-008256,2024-05-10,CUST-01476,cust-01476@lumenmail.com,Furniture,5,45.91,0.25,Email,US,control,False,False,False
ORD-005097,2024-11-20,CUST-00856,cust-00856@lumenmail.com,Lighting,1,64.06,0.15,Paid Search,ZZ,,False,False,False
ORD-001370,2023-12-15,CUST-00834,cust-00834@lumenmail.com,Outdoor,2,34.23,0.2,Organic,US,variant,False,False,False
ORD-006655,2024-02-10,CUST-00792,cust-00792@lumenmail.com,Furniture,1,20.56,0.0,Organic,US,variant,False,False,False
ORD-007217,2023-12-02,CUST-02373,cust-02373@lumenmail.com,Décor,1,657.37,0.25,Organic,US,,False,False,False
ORD-001542,2024-03-09,CUST-00827,cust-00827@lumenmail.com,Accessories,2,95.41,0.0,,US,,False,False,False
ORD-007258,2024-01-11,CUST-00837,cust-00837@lumenmail.com,Décor,3,38.3,0.0,Organic,US,variant,False,False,False
ORD-003328,2024-11-04,CUST-02101,cust-02101@lumenmail.com,Lighting,1,31.83,0.05,Email,US,variant,False,False,False
ORD-000820,2024-12-03,,guest@lumenmail.com,Accessories,1,29.28,0.2,Paid Search,US,variant,False,False,False
ORD-007198,2024-06-23,CUST-00222,cust-00222@lumenmail.com,Accessories,3,78.41,0.05,Organic,CA,variant,False,False,False
ORD-000965,2023-11-07,CUST-01044,cust-01044@lumenmail.com,Décor,1,91.26,0.15,Email,US,,False,False,False
ORD-006932,2023-11-19,CUST-01859,cust-01859@lumenmail.com,Accessories,1,179.6,0.05,Organic,US,,False,False,False
ORD-003976,2024-11-13,CUST-01357,cust-01357@lumenmail.com,Furniture,3,185.0,0.05,Social,ZZ,,False,False,False
ORD-006765,2023-08-22,CUST-01073,cust-01073@lumenmail.com,Décor,1,123.33,0.05,Paid Search,UK,control,False,False,False
ORD-002904,2024-01-10,CUST-01633,cust-01633@lumenmail.com,Lighting,1,0.0,0.0,Organic,UK,control,False,False,True
ORD-005524,2024-02-13,CUST-00198,cust-00198@lumenmail.com,Lighting,1,118.23,0.15,Paid Search,CA,,False,False,False
ORD-003518,2023-08-16,CUST-02298,cust-02298@lumenmail.com,Furniture,2,47.26,0.1,Paid Search,US,variant,False,False,False
ORD-008655,2024-06-04,,guest@lumenmail.com,Décor,2,63.65,0.0,Paid Search,US,variant,False,False,False
ORD-005525,2024-05-21,CUST-00165,cust-00165@lumenmail.com,Décor,1,88.73,0.15,Paid Search,US,variant,False,False,False
ORD-002529,2023-12-02,CUST-00388,cust-00388@lumenmail.com,Décor,5,196.63,0.05,Paid Search,CA,variant,False,False,False
ORD-002152,2024-12-14,CUST-00800,cust-00800@lumenmail.com,Accessories,1,186.14,0.05,Organic,ZZ,control,False,False,False
ORD-005039,2024-11-22,CUST-00820,cust-00820@lumenmail.com,Lighting,1,357.81,0.0,Paid Search,US,,False,False,False
ORD-008307,2023-08-21,CUST-01068,cust-01068@lumenmail.com,Furniture,1,27.51,0.0,Email,UK,variant,False,False,False
ORD-000377,2024-05-17,CUST-02642,cust-02642@lumenmail.com,Lighting,5,32.59,0.1,Organic,UK,,False,False,False
ORD-003700,2024-05-09,,guest@lumenmail.com,Lighting,1,148.78,0.2,Paid Search,US,control,False,False,False
ORD-005308,2024-10-29,CUST-02092,cust-02092@lumenmail.com,Décor,1,33.33,0.05,Paid Search,CA,control,False,False,False
ORD-007426,2023-12-11,CUST-00320,cust-00320@lumenmail.com,Décor,6,170.82,0.05,Email,US,control,False,False,False
ORD-003446,2023-09-25,CUST-01806,cust-01806@lumenmail.com,Outdoor,-2,80.88,0.0,Paid Search,US,,False,True,False
ORD-001046,2023-12-01,CUST-01402,cust-01402@lumenmail.com,Furniture,2,72.32,0.05,Paid Search,US,,False,False,False
ORD-002994,2023-08-18,CUST-02009,cust-02009@lumenmail.com,Furniture,1,82.75,0.0,Paid Search,US,variant,False,False,False
ORD-002481,2023-09-07,,guest@lumenmail.com,Lighting,2,279.15,0.15,Email,US,variant,False,False,False
ORD-007614,2023-10-12,CUST-01090,cust-01090@lumenmail.com,Accessories,6,47.26,0.05,Paid Search,US,control,False,False,False
ORD-005642,2024-01-19,CUST-00207,cust-00207@lumenmail.com,Furniture,3,93.45,0.1,Organic,US,,False,False,False
ORD-008607,2023-12-09,CUST-01402,cust-01402@lumenmail.com,Lighting,2,24.62,0.0,Email,US,control,False,False,False
ORD-000950,2024-09-26,CUST-02561,cust-02561@lumenmail.com,Furniture,2,61.09,0.2,Organic,US,,False,False,False
ORD-008785,2024-08-26,CUST-01033,cust-01033@lumenmail.com,Lighting,1,134.54,0.0,Organic,CA,,False,False,False
ORD-007299,2024-12-24,CUST-02188,cust-02188@lumenmail.com,Outdoor,1,24.63,0.2,Paid Search,US,,False,False,False
ORD-001839,2024-06-27,CUST-02916,cust-02916@lumenmail.com,Lighting,7,386.73,0.1,Email,US,control,False,False,False
ORD-003063,2024-07-17,CUST-00405,cust-00405@lumenmail.com,Furniture,2,342.28,0.1,Paid Search,US,control,False,False,False
ORD-001020,2024-03-17,CUST-01213,cust-01213@lumenmail.com,Outdoor,3,540.84,0.25,Paid Search,US,,False,False,False
ORD-009248,2024-03-28,CUST-01317,cust-01317@lumenmail.com,Accessories,1,55.5,0.05,Organic,US,variant,False,False,False
ORD-000190,2024-09-01,CUST-01374,cust-01374@lumenmail.com,Furniture,1,96.47,0.1,Organic,US,,False,False,False
ORD-004631,2024-04-03,CUST-02566,cust-02566@lumenmail.com,Accessories,1,52.59,0.15,Paid Search,US,control,False,False,False
ORD-005251,2024-06-24,CUST-00203,cust-00203@lumenmail.com,Décor,3,54.03,0.0,Paid Search,CA,control,False,False,False
ORD-006454,2024-09-28,,guest@lumenmail.com,Décor,4,54.26,0.25,Organic,CA,,False,False,False
ORD-000211,2023-07-10,CUST-02238,cust-02238@lumenmail.com,Furniture,1,199.73,0.0,Social,US,variant,False,False,False
ORD-002634,2024-04-22,CUST-00907,cust-00907@lumenmail.com,Décor,1,57.42,0.1,Email,US,,False,False,False
ORD-001221,2024-01-22,CUST-00892,cust-00892@lumenmail.com,Lighting,1,254.23,0.05,Paid Search,CA,control,False,False,False
ORD-002580,2023-07-23,CUST-01914,cust-01914@lumenmail.com,Lighting,1,224.85,0.0,Paid Search,US,,False,False,False
ORD-001623,2024-05-05,CUST-01379,cust-01379@lumenmail.com,Lighting,2,72.2,0.0,Organic,US,control,False,False,False
ORD-000884,2024-03-16,CUST-02864,cust-02864@lumenmail.com,Lighting,1,284.53,0.15,Social,US,,False,False,False
ORD-003319,2024-03-23,CUST-01952,cust-01952@lumenmail.com,Furniture,4,342.83,0.0,Email,US,,False,False,False
ORD-003629,2024-05-08,CUST-02458,cust-02458@lumenmail.com,Outdoor,1,62.37,0.05,Email,US,,False,False,False
ORD-008746,2024-07-09,CUST-01897,cust-01897@lumenmail.com,Accessories,2,769.05,0.1,Email,US,control,False,False,False
ORD-003551,2023-11-10,,guest@lumenmail.com,Furniture,3,338.21,0.05,Organic,US,variant,False,False,False
ORD-008552,2023-09-24,CUST-00220,cust-00220@lumenmail.com,Furniture,3,30.85,0.2,Paid Search,US,,False,False,False
ORD-004887,2024-09-03,CUST-02165,cust-02165@lumenmail.com,Furniture,2,84.13,0.05,Social,AU,variant,False,False,False
ORD-007016,2023-06-06,CUST-00606,cust-00606@lumenmail.com,Lighting,1,82.99,0.05,Paid Search,ZZ,variant,False,False,False
ORD-005808,2023-12-02,CUST-01262,cust-01262@lumenmail.com,Lighting,1,25.87,0.15,Paid Search,US,,False,False,False
ORD-001650,2024-08-10,CUST-00133,cust-00133@lumenmail.com,Décor,1,123.41,0.0,Paid Search,CA,,False,False,False
ORD-009416,2024-08-03,CUST-02857,cust-02857@lumenmail.com,Furniture,1,14.81,0.05,Organic,CA,,False,False,False
ORD-006790,2024-05-09,,guest@lumenmail.com,Lighting,1,24.47,0.0,Paid Search,ZZ,variant,False,False,False
ORD-002699,2024-09-13,CUST-00881,cust-00881@lumenmail.com,Lighting,-5,114.73,0.15,Paid Search,UK,variant,False,True,False
ORD-005006,2024-09-08,CUST-02811,cust-02811@lumenmail.com,Lighting,1,66.79,0.0,Paid Search,UK,,False,False,False
ORD-009407,2024-12-18,CUST-01619,cust-01619@lumenmail.com,Lighting,3,53.34,0.15,Organic,CA,,False,False,False
ORD-001174,2024-01-07,,guest@lumenmail.com,Furniture,2,141.24,0.0,Paid Search,US,variant,False,False,False
ORD-006374,2023-09-05,CUST-01005,cust-01005@lumenmail.com,Décor,1,49.64,0.2,Organic,US,variant,False,False,False
ORD-005852,2023-08-23,CUST-02973,cust-02973@lumenmail.com,Lighting,1,273.18,0.05,Paid Search,US,variant,False,False,False
ORD-008200,2023-07-20,CUST-01507,cust-01507@lumenmail.com,Lighting,1,210.69,0.05,Organic,US,,False,False,False
ORD-004693,2023-07-11,CUST-00071,cust-00071@lumenmail.com,Furniture,2,381.7,0.2,Paid Search,US,,False,False,False
ORD-003300,2023-12-03,CUST-01743,cust-01743@lumenmail.com,Lighting,2,109.66,0.05,Paid Search,US,variant,False,False,False
ORD-009206,2024-04-11,CUST-00793,cust-00793@lumenmail.com,Lighting,1,42.98,0.05,Organic,CA,control,False,False,False
ORD-006467,2024-05-10,CUST-01575,cust-01575@lumenmail.com,Lighting,7,25.69,0.0,Email,US,variant,False,False,False
ORD-003241,2024-05-31,CUST-02751,cust-02751@lumenmail.com,Lighting,1,70.71,0.05,Organic,UK,variant,False,False,False
ORD-001721,2024-02-07,CUST-01424,cust-01424@lumenmail.com,Outdoor,1,146.96,0.0,Social,US,control,False,False,False
ORD-005667,2023-12-22,CUST-01771,cust-01771@lumenmail.com,Outdoor,2,91.18,0.05,Social,AU,variant,False,False,False
ORD-009027,2024-04-03,CUST-01774,cust-01774@lumenmail.com,Furniture,1,45.29,0.0,Paid Search,UK,,False,False,False
ORD-006340,2023-05-12,CUST-01816,cust-01816@lumenmail.com,Décor,3,6.06,0.05,Email,US,variant,False,False,False
ORD-006658,2024-11-19,CUST-02894,cust-02894@lumenmail.com,Accessories,2,423.39,0.0,Paid Search,UK,control,False,False,False
ORD-002352,2023-11-17,CUST-02891,cust-02891@lumenmail.com,Accessories,4,192.54,0.05,Email,CA,,False,False,False
ORD-002864,2023-10-26,CUST-01066,cust-01066@lumenmail.com,Outdoor,1,37.83,0.0,Paid Search,US,control,False,False,False
ORD-004659,2024-10-18,CUST-02058,cust-02058@lumenmail.com,Décor,2,248.77,0.15,Paid Search,US,,False,False,False
ORD-009087,2024-11-28,CUST-02189,cust-02189@lumenmail.com,Décor,2,21.29,0.1,Social,US,,False,False,False
ORD-006026,2023-06-11,,guest@lumenmail.com,Lighting,3,138.02,0.1,Paid Search,CA,control,False,False,False
ORD-008206,2023-09-21,CUST-00143,cust-00143@lumenmail.com,Décor,1,15.03,0.15,Organic,US,,False,False,False
ORD-004978,2023-06-28,CUST-01845,cust-01845@lumenmail.com,Décor,1,38.7,0.1,Organic,US,control,False,False,False
ORD-007645,2024-12-18,,guest@lumenmail.com,Lighting,1,131.95,0.1,Social,US,control,False,False,False
ORD-005461,2024-02-12,,guest@lumenmail.com,Lighting,3,79.8,0.25,Email,US,variant,False,False,False
ORD-004591,2024-06-01,CUST-01826,cust-01826@lumenmail.com,Décor,3,183.94,0.1,Email,US,control,False,False,False
ORD-009542,2024-03-31,CUST-00867,cust-00867@lumenmail.com,Lighting,3,184.38,0.2,Organic,US,variant,False,False,False
ORD-005863,2023-09-11,CUST-00572,cust-00572@lumenmail.com,Lighting,1,30.97,0.15,Email,US,variant,False,False,False
ORD-000792,2024-12-16,CUST-00746,cust-00746@lumenmail.com,Lighting,1,211.42,0.2,Email,CA,,False,False,False
ORD-004170,2024-01-07,CUST-01852,cust-01852@lumenmail.com,Furniture,1,72.59,0.05,Paid Search,US,,False,False,False
ORD-004722,2023-10-18,CUST-01163,cust-01163@lumenmail.com,Lighting,1,72.45,0.05,Paid Search,US,,False,False,False
ORD-005605,2024-07-09,CUST-01168,cust-01168@lumenmail.com,Furniture,3,128.09,0.05,Email,US,,False,False,False
ORD-003713,2024-07-08,CUST-02313,cust-02313@lumenmail.com,Décor,2,36.77,0.0,Email,CA,control,False,False,False
ORD-008481,2023-11-02,CUST-02822,cust-02822@lumenmail.com,Outdoor,5,9.61,0.05,Paid Search,UK,variant,False,False,False
ORD-005010,2024-11-28,CUST-02455,cust-02455@lumenmail.com,Lighting,1,108.74,0.0,Email,US,control,False,False,False
ORD-008127,2023-09-24,CUST-00948,cust-00948@lumenmail.com,Décor,2,406.65,0.05,Paid Search,AU,,False,False,False
ORD-008496,2024-03-10,CUST-00055,cust-00055@lumenmail.com,Accessories,1,20.65,0.15,Social,CA,control,False,False,False
ORD-000388,2024-09-23,CUST-00263,cust-00263@lumenmail.com,Furniture,3,517.46,0.0,Paid Search,CA,control,False,False,False
ORD-002921,2024-10-19,,guest@lumenmail.com,Décor,1,54.18,0.05,Email,US,,False,False,False
